Time ,Proteins,peak 
74.0046,57,0.810891
74.065,56,0.724544
74.065,55,0.724544
74.0752,56,0.724544
74.2113,55,0.724544
74.2965,56,0.724544
74.4119,55,0.937705
74.4365,54,0.937705
74.5512,55,1.02208
74.6755,54,0.80759
74.6801,55,0.80759
74.6851,54,0.80759
74.6911,53,0.80759
74.7184,52,0.80759
74.7551,53,0.80759
74.7771,54,0.80759
74.8097,55,0.80759
74.8308,54,0.80759
74.8812,55,0.80759
75.2863,56,0.90269
75.317,55,0.90269
75.393,56,1.07312
75.4845,57,1.07312
75.5145,56,0.929179
75.8639,55,1.03747
75.8642,54,1.03747
75.8741,53,1.03747
75.9515,54,1.03747
76.142,55,1.03747
76.1489,56,1.03747
76.1747,55,1.03747
76.366,54,0.919271
76.3947,53,0.865989
76.4294,54,0.865989
76.4619,55,0.865989
76.4908,54,0.865989
76.6352,53,1.17137
76.6877,52,1.17137
76.7311,51,1.17137
76.8794,52,1.17137
77.1883,51,1.17137
77.2478,52,1.17137
77.25,53,1.17137
77.2541,54,1.17137
77.2929,53,1.17137
77.3419,52,1.17137
77.4078,51,1.17137
77.5106,52,1.06617
77.7301,51,1.09474
77.7324,52,1.09474
77.8224,51,0.895411
78.0543,50,0.972717
78.0563,49,0.972717
78.5601,50,0.951627
78.6503,49,0.886988
78.6786,48,1.32129
78.6926,49,1.32129
78.7105,50,1.32129
78.7316,51,1.11746
78.7955,50,1.11746
78.8922,49,1.11746
78.92,48,1.11746
78.9582,49,1.11746
78.9649,50,1.11746
79.1001,51,1.19485
79.1982,50,1.19485
79.2529,51,1.19485
79.2731,52,1.19485
79.4563,53,1.08713
79.4908,54,1.08713
79.5252,53,1.08713
79.5692,52,1.08713
79.7819,51,1.0952
79.8422,52,1.0952
79.927,51,0.985602
79.9351,50,0.985602
79.9818,51,0.985602
80.2365,52,0.855992
80.3581,51,0.855992
80.411,52,0.855992
80.4972,51,0.862861
80.5475,52,1.17955
80.7172,53,0.936449
80.8304,54,0.936449
80.9945,53,1.17716
81.0148,54,1.17716
81.0333,53,1.17716
81.0765,54,1.17716
81.1019,53,1.17716
81.1089,52,1.17716
81.2065,51,0.764662
81.2795,50,0.947027
81.3293,49,0.947027
81.3596,50,0.947027
81.53,51,1.02273
81.5637,50,1.02273
81.6237,51,1.02273
81.7132,52,1.07977
81.8411,51,1.07977
81.9542,52,1.07977
81.9651,53,1.07977
82.0761,54,0.844495
82.0995,55,0.844495
82.1387,56,0.844495
82.1564,57,0.844495
82.5011,58,1.11919
82.5212,59,1.11919
82.7669,60,0.866033
82.831,61,1.13382
83.1047,62,1.00702
83.235,61,1.00702
83.264,60,1.00702
83.3566,59,1.00702
83.4265,58,1.00702
83.5005,57,1.00702
83.6076,58,1.10909
83.6086,59,1.10909
83.6216,58,1.10909
83.6879,57,1.10909
83.7687,56,1.10909
83.923,57,0.990003
83.9876,56,0.990003
84.0309,57,0.990003
84.0643,58,0.990003
84.1512,57,0.959303
84.234,56,0.970819
84.4622,55,1.09464
84.6124,54,0.858368
84.6786,55,0.858368
84.6967,56,0.858368
84.7759,57,0.858368
84.8367,58,0.855506
84.8596,59,0.855506
85.0259,60,1.14909
85.1092,61,0.945019
85.1344,62,0.945019
85.1369,63,0.945019
85.2122,62,1.00063
85.2533,61,1.00063
85.2564,62,1.00063
85.2725,63,1.00063
85.3032,64,1.00063
85.3249,63,1.00063
85.3836,64,1.00063
85.4049,65,1.00063
85.4689,66,1.00063
85.4901,65,1.00063
85.4973,66,1.00063
85.5605,65,1.00063
85.5674,64,1.00063
85.5879,63,1.00063
85.6383,64,1.00063
85.7895,63,1.09117
85.8003,62,1.09117
85.9045,61,1.09261
86.013,62,1.09261
86.0495,61,1.09261
86.0516,62,1.09261
86.149,63,1.09261
86.1537,64,1.09261
86.3654,63,1.09261
86.5043,62,1.29463
86.5772,61,0.746396
86.6392,60,0.746396
86.656,61,0.746396
86.7511,60,0.746396
86.8133,59,0.746396
86.8444,60,0.746396
86.9068,59,0.746396
86.9396,58,1.36871
86.9566,59,1.36871
87.1453,58,1.36871
87.3003,59,0.95041
87.3166,60,0.95041
87.3827,59,1.10972
87.702,60,1.25091
87.7407,59,0.646957
87.8163,58,0.646957
87.9803,57,0.646957
88.0756,58,0.646957
88.1067,59,0.646957
